row_id,classification,final_disposition,boundary_code,actual_sha256
994,CHATGPT_ARCHIVE_LINK,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
995,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
996,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
997,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
998,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
999,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1000,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1001,EXTERNAL_WEB_SOURCE_LINK,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1002,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1003,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1004,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1005,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1006,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1007,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1008,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1009,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1010,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1011,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1012,CHATGPT_ARCHIVE_LINK,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1013,CHATGPT_ARCHIVE_LINK,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1014,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1015,CHATGPT_SIDECAR_OR_RECEIPT,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1016,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1017,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1018,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1019,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1020,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1021,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1022,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1023,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1024,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1025,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1026,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1027,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1028,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1029,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1030,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1031,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1032,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1033,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1034,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1035,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1036,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1037,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1038,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1039,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1040,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1041,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1042,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1043,CHATGPT_SIDECAR_OR_RECEIPT,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1044,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1045,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1046,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1047,CHATGPT_SANDBOX_DOWNLOAD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1048,CHATGPT_ARCHIVE_LINK,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1049,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1050,CHATGPT_SIDECAR_OR_RECEIPT,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1051,CHATGPT_ARCHIVE_LINK,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1052,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1053,USER_UPLOADED_FILE_CARD,HISTORICAL_BYTES_DRIFTED_OR_UNAVAILABLE,HISTORICAL_LINK_UNAVAILABLE,
1054,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1055,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,,
1056,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,,
1057,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1058,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1059,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1060,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1061,EXTERNAL_WEB_SOURCE_LINK,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1062,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1063,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1064,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1065,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1066,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1067,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1068,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1069,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1070,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1071,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1072,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1073,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1074,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1075,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1076,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1077,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,,
1078,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1079,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,,
1080,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1081,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1082,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1083,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1084,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1085,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1086,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1087,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1088,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1089,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1090,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1091,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1092,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1093,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1094,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1095,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1096,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1097,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1098,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1099,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1100,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1101,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1102,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1103,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1104,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1105,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1106,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1107,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1108,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1109,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1110,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1111,ASSISTANT_GENERATED_FILE_CARD,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1112,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1113,CHATGPT_SIDECAR_OR_RECEIPT,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1114,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1115,EXTERNAL_WEB_SOURCE_LINK,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1116,CHATGPT_ARCHIVE_LINK,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1117,CHATGPT_ARCHIVE_LINK,MESSAGE_NOT_RENDERABLE,TARGET_TURN_NOT_RENDERED,
1118,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_DOWNLOAD_ATTEMPT_FAILED,,
1119,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_DOWNLOAD_ATTEMPT_FAILED,,
1120,DUPLICATE_RENDERING_OF_SAME_CARD,DUPLICATE_RENDERING_MAPPED_TO_DOWNLOAD_ATTEMPT_FAILED,,
1121,CHATGPT_ARCHIVE_LINK,DOWNLOAD_ATTEMPT_FAILED,,
1122,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1123,ASSISTANT_GENERATED_FILE_CARD,DOWNLOAD_ATTEMPT_FAILED,,
1124,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1125,CHATGPT_ARCHIVE_LINK,DOWNLOAD_ATTEMPT_FAILED,,
1126,UI_ACTION_NOT_A_FILE,EXCLUDED_NOT_FIRST_PARTY_FILE_BYTES,,
1127,USER_UPLOADED_FILE_CARD,DOWNLOAD_CONTROL_UNAVAILABLE,HISTORICAL_LINK_UNAVAILABLE,
